         212540 function calls (208312 primitive calls) in 0.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:750(get_xaxis_text2_transform)
        1    0.000    0.000    0.011    0.011 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1055(read)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:237(frozen)
       43    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:500(default)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\arrays\numpy_.py:156(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1388(get_minor_ticks)
        3    0.000    0.000    0.003    0.001 C:\Users\Admin\anaconda3\lib\sre_compile.py:759(compile)
        1    0.000    0.000    0.020    0.020 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:447(_read)
       12    0.000    0.000    0.346    0.029 C:\Users\Admin\anaconda3\lib\site-packages\decorator.py:228(fun)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_unpack_uint32)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:1011(putchunk)
      160    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:279(get_loc)
       60    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:1034(set_color)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:400(set_linestyle)
       42    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1816(nonzero)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1379(maybe_cast_to_datetime)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\inspect.py:2662(kwargs)
       80    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:680(get_path_effects)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1685(__init__)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.020    0.020 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:533(read_csv)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:826(get_yaxis_text2_transform)
      236    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      120    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1218(get_usetex)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:493(_classify_pyc)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\signaltools.py:3470(lfilter_zi)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\_dtype.py:321(_name_get)
       12    0.000    0.000    0.345    0.029 C:\Users\Admin\anaconda3\lib\site-packages\IPython\core\formatters.py:220(catch_format_error)
       68    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:569(locator)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:1566(apply_aspect)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:573(locator)
      143    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2245(_any_dispatcher)
       32    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_1d)
       11    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:703(is_integer_dtype)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:2385(_update_offset_text_position)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:935(_get_values)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\signaltools.py:3860(filtfilt)
       56    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:828(get_position)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3486(set_ylim)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:849(update_from_path)
    76/72    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\spines.py:215(_ensure_position_is_set)
        2    0.000    0.000    0.150    0.075 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:460(print_png)
       96    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:551(<genexpr>)
       11    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\core\formatters.py:374(lookup)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\common.py:491(get_handle)
       48    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:503(get_fillstyle)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\decorator.py:199(fix)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2521(<listcomp>)
       16    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2446(autoscale_view)
        7    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:578(_compile_bytecode)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:158(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:642(_register_basic)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:369(size)
       74    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:913(get_markeredgecolor)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
        1    0.000    0.000    0.014    0.014 C:\Users\Admin\anaconda3\lib\site-packages\PIL\ImageFile.py:478(_save)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:662(send)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:998(iget)
       19    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:921(set_alpha)
        8    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\spines.py:348(draw)
        2    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\iostream.py:337(flush)
        2    0.000    0.000    0.005    0.002 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_axes.py:1510(plot)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1602(get_slice)
      166    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1761(<listcomp>)
      179    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\path.py:235(simplify_threshold)
        4    0.000    0.000    0.018    0.004 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1401(grid)
      143    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:157(<genexpr>)
        2    0.000    0.000    0.002    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend_handler.py:229(create_artists)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:324(get_transform)
      7/4    0.000    0.000    0.009    0.002 {built-in method builtins.exec}
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        2    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:412(get_renderer)
       15    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:5449(__getattr__)
       26    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2581(get_matrix)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
        4    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\warnings.py:130(filterwarnings)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\zmqshell.py:94(publish)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1881(_get_ticks_position)
       13    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:415(get_axes)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2422(get_matrix)
        1    0.000    0.000    0.004    0.004 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\construction.py:241(init_dict)
       76    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:966(set_url)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\iostream.py:197(schedule)
       23    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:80(_path_stat)
       11    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:249(_compile_charset)
       52    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
        1    0.000    0.000    0.030    0.030 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:2095(save)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:4206(<listcomp>)
       17    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:796(unit)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:824(_get_options_with_defaults)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2721(get_affine)
       19    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:1132(is_dtype)
        1    0.000    0.000    0.009    0.009 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:780(__init__)
        9    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5836(ensure_index)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1626(internal_values)
       11    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:456(set_capstyle)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:499(is_interval_dtype)
       19    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:923(is_dtype)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:2204(get_ticks_position)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1272(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1652(safe_first_element)
      129    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:163(<genexpr>)
       23    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:791(get_patch_transform)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:99(bubble)
       54    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\_collections_abc.py:271(__subclasshook__)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1371(_validate_parse_dates_presence)
       88    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:249(get_fillstyle)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1617(construct_1d_object_array_from_listlike)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:213(process)
      152    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:724(<lambda>)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\scale.py:98(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\pyplot.py:555(figure)
        1    0.000    0.000    0.036    0.036 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\pylab\backend_inline.py:175(_fetch_figure_metadata)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:538(name)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:380(set_linewidth)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1654(_set)
      6/4    0.000    0.000    0.018    0.005 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:607(__get__)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\configurable.py:118(section_names)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:263(is_dict_like)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2210(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:751(get_position)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\utils\dir2.py:54(get_real_method)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:463(is_period_dtype)
        4    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\spines.py:484(linear_spine)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:536(_compile_info)
       64    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:160(__len__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:2156(transmute)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:549(module_from_spec)
       63    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:249(match)
       77    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\multiarray.py:143(concatenate)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:225(_get_multialignment)
